TF,Target,label
E2F7,MCM5,1
E2F7,MCM6,1
E2F7,MCM7,1
E2F7,MORC4,1
E2F7,MYBL2,1
E2F7,MYCN,1
E2F7,NOG,1
E2F7,NXT2,1
E2F7,OTX2,1
E2F7,PCDH7,1
E2F7,PCNA,1
E2F7,PDGFA,1
E2F7,PGAP1,1
E2F7,PHC1,1
E2F7,POLR2M,1
E2F7,PPP3CA,1
E2F7,PRPS2,1
E2F7,PTMA,1
E2F7,PTPRZ1,1
E2F7,RAD51,1
E2F7,RAI1,1
E2F7,RASGRP3,1
E2F7,RPA2,1
E2F7,SEMA6D,1
E2F7,SLC16A2,1
E2F7,SLC35A3,1
E2F7,SLC39A14,1
E2F7,SMG6,1
E2F7,SORL1,1
E2F7,SOX3,1
E2F7,SOX4,1
E2F7,SPRY2,1
E2F7,SRSF1,1
E2F7,SRSF2,1
E2F7,TCF4,1
E2F7,TFAP4,1
E2F7,TGFBR1,1
E2F7,TLE3,1
E2F7,TMEM48,1
E2F7,TRIM37,1
E2F7,TYRO3,1
E2F7,UHRF1,1
E2F7,UNG,1
E2F7,USP44,1
E2F7,WNT5A,1
E2F7,XRCC6,1
E2F7,ZEB1,1
E2F7,ZNF516,1
EEF1A1,CSRP2,1
EEF1A1,MLLT3,1
EEF1A1,RFC5,1
EEF1A1,RPA2,1
EEF1A1,SMAD2,1
EEF1A1,XPO5,1
EEF1A1,ZNF24,1
EGR1,ACAD8,1
EGR1,ACBD6,1
EGR1,ADAMTS3,1
EGR1,ADSS,1
EGR1,AFF4,1
EGR1,ALDH18A1,1
EGR1,ALG6,1
EGR1,ANKMY2,1
EGR1,ANKRD1,1
EGR1,ANKRD26,1
EGR1,ANKRD28,1
EGR1,ANKRD50,1
EGR1,ANXA3,1
EGR1,APBB1,1
EGR1,ARFGAP3,1
EGR1,ARHGAP29,1
EGR1,ARID3B,1
EGR1,ARID4B,1
EGR1,ARRB1,1
EGR1,ATP11B,1
EGR1,BCAR3,1
EGR1,BHLHE40,1
EGR1,BRWD1,1
EGR1,BTG2,1
EGR1,C12ORF23,1
EGR1,C18ORF21,1
EGR1,C20ORF112,1
EGR1,CAD,1
EGR1,CALCOCO2,1
EGR1,CASD1,1
EGR1,CBFA2T2,1
EGR1,CBX3,1
EGR1,CCDC112,1
EGR1,CCDC82,1
EGR1,CCKBR,1
EGR1,CD9,1
EGR1,CDK6,1
EGR1,CHAF1A,1
EGR1,CLCN3,1
EGR1,CNBP,1
EGR1,COL1A1,1
EGR1,COL4A2,1
EGR1,CRABP2,1
EGR1,CREB3L2,1
EGR1,CTBP1,1
EGR1,CTNNB1,1
EGR1,CUL1,1
EGR1,CUX1,1
EGR1,DBF4,1
EGR1,DCAF6,1
EGR1,DDAH1,1
EGR1,DENND1A,1
EGR1,DLGAP5,1
EGR1,DNAJC11,1
EGR1,DNAJC16,1
EGR1,DNAJC2,1
EGR1,DNMT3B,1
EGR1,DOK4,1
EGR1,DPY19L1,1
EGR1,DSCAM,1
EGR1,DSE,1
EGR1,DUSP4,1
EGR1,DYNC2LI1,1
EGR1,E2F3,1
EGR1,EARS2,1
EGR1,ECI2,1
EGR1,EEF1A1,1
EGR1,EHMT2,1
EGR1,ELOVL2,1
EGR1,ENO1,1
EGR1,ENOPH1,1
EGR1,ERBB2IP,1
EGR1,ERRFI1,1
EGR1,ESPL1,1
EGR1,ETV3,1
EGR1,ETV4,1
EGR1,EZH2,1
EGR1,FAM115A,1
EGR1,FAM162A,1
EGR1,FAM46A,1
EGR1,FAM64A,1
EGR1,FAM69A,1
EGR1,FASTKD3,1
EGR1,FOXH1,1
EGR1,FOXK1,1
EGR1,FRMD6,1
EGR1,FST,1
EGR1,FUS,1
EGR1,FYTTD1,1
EGR1,FZD5,1
EGR1,FZD7,1
EGR1,GABRB3,1
EGR1,GALNT11,1
EGR1,GGCT,1
EGR1,GRHL1,1
EGR1,GXYLT1,1
EGR1,HCFC1,1
EGR1,HECA,1
EGR1,HMGA1,1
EGR1,HMGN2,1
EGR1,HNRNPAB,1
EGR1,HNRNPD,1
EGR1,HOMER1,1
EGR1,HOXB3,1
EGR1,HOXB4,1
EGR1,HPRT1,1
EGR1,IL13RA1,1
EGR1,ILF3,1
EGR1,IMPAD1,1
EGR1,INSIG2,1
EGR1,ITGB3BP,1
EGR1,JMJD1C,1
EGR1,JUND,1
EGR1,KAT7,1
EGR1,KDELR3,1
EGR1,KIAA1324L,1
EGR1,KIAA1841,1
EGR1,KIF13B,1
EGR1,KIF15,1
EGR1,KIF22,1
EGR1,KIF2C,1
EGR1,KLF6,1
EGR1,KRCC1,1
EGR1,LAP3,1
EGR1,LCMT1,1
EGR1,LEF1,1
EGR1,LEPRE1,1
EGR1,LIFR,1
EGR1,LMO3,1
EGR1,MAFF,1
EGR1,MAK16,1
EGR1,MALT1,1
EGR1,MAN1A1,1
EGR1,MAN2A1,1
EGR1,MEF2D,1
EGR1,MEIS1,1
EGR1,METAP1,1
EGR1,MFN2,1
EGR1,MIA3,1
EGR1,MIB1,1
EGR1,MICU1,1
EGR1,MLF1IP,1
EGR1,MLL3,1
EGR1,MND1,1
EGR1,MPHOSPH6,1
EGR1,NAV2,1
EGR1,NDUFC2-KCTD14,1
EGR1,NEDD4,1
EGR1,NFXL1,1
EGR1,NFYB,1
EGR1,NIPSNAP1,1
EGR1,NOG,1
EGR1,NOL11,1
EGR1,NR3C1,1
EGR1,NRIP1,1
EGR1,NT5DC3,1
EGR1,NUCB2,1
EGR1,NUMB,1
EGR1,NUP35,1
EGR1,PAK1,1
EGR1,PARP1,1
EGR1,PCK2,1
EGR1,PDCD11,1
EGR1,PDGFA,1
EGR1,PGM2,1
EGR1,PIP4K2A,1
EGR1,PITX2,1
EGR1,PJA2,1
EGR1,PLAGL1,1
EGR1,PLAGL2,1
EGR1,PNPLA8,1
EGR1,PNRC1,1
EGR1,PODXL,1
EGR1,POLA1,1
EGR1,POLR2H,1
EGR1,POLR3G,1
EGR1,POU3F1,1
EGR1,PPARA,1
EGR1,PPARGC1B,1
EGR1,PPAT,1
EGR1,PPP3CA,1
EGR1,PPT2,1
EGR1,PRICKLE1,1
EGR1,PRIM1,1
EGR1,PSIP1,1
EGR1,PSMC3IP,1
EGR1,PTDSS1,1
EGR1,PTGR1,1
EGR1,PTMA,1
EGR1,PURA,1
EGR1,PUS7,1
EGR1,RAB31,1
EGR1,RABGAP1L,1
EGR1,RAI14,1
EGR1,RARG,1
EGR1,RBFOX2,1
EGR1,REL,1
EGR1,REV3L,1
EGR1,RFESD,1
EGR1,RFXANK,1
EGR1,RNF19A,1
EGR1,RUNX1,1
EGR1,RUVBL1,1
EGR1,SAMD8,1
EGR1,SATB2,1
EGR1,SEMA5A,1
EGR1,SERPINB1,1
EGR1,SF1,1
EGR1,SFPQ,1
EGR1,SH2B3,1
EGR1,SH3BP5,1
EGR1,SHISA6,1
EGR1,SHOX2,1
EGR1,SIRT1,1
EGR1,SKIL,1
EGR1,SLC2A1,1
EGR1,SLC36A4,1
EGR1,SLC39A8,1
EGR1,SLC7A8,1
EGR1,SMARCD3,1
EGR1,SMYD5,1
EGR1,SNAI1,1
EGR1,SNX18,1
EGR1,SOS2,1
EGR1,SOX2,1
EGR1,SPIB,1
EGR1,SPRED2,1
EGR1,SPRY2,1
EGR1,SRGAP1,1
EGR1,SRSF1,1
EGR1,SRSF6,1
EGR1,SSFA2,1
EGR1,SSX2IP,1
EGR1,STIM2,1
EGR1,TFAP4,1
EGR1,TFE3,1
EGR1,TGFB1,1
EGR1,TGFBR1,1
EGR1,THYN1,1
EGR1,TIMM21,1
EGR1,TIMM8A,1
EGR1,TIMP3,1
EGR1,TJP2,1
EGR1,TMEM131,1
EGR1,TMEM50B,1
EGR1,TMEM87B,1
EGR1,TRAPPC8,1
EGR1,TRERF1,1
EGR1,TRIB1,1
EGR1,TRIM27,1
EGR1,TRIM33,1
EGR1,TRIM35,1
EGR1,TRIM37,1
EGR1,U2AF1,1
EGR1,UBL3,1
EGR1,UBTF,1
EGR1,UCHL3,1
EGR1,UPF1,1
EGR1,URB2,1
EGR1,USP1,1
EGR1,VAMP7,1
EGR1,VHL,1
EGR1,VPS13C,1
EGR1,WDHD1,1
EGR1,WNT5A,1
EGR1,XPO5,1
EGR1,XRCC6,1
EGR1,YAF2,1
EGR1,YBX1,1
EGR1,YTHDF3,1
EGR1,ZCCHC11,1
EGR1,ZCCHC24,1
EGR1,ZDHHC2,1
EGR1,ZFP62,1
EGR1,ZFP90,1
EGR1,ZNF160,1
EGR1,ZNF238,1
EGR1,ZNF280B,1
EGR1,ZNF3,1
EGR1,ZNF398,1
EGR1,ZNF691,1
EGR1,ZNF764,1
EGR1,ZSWIM6,1
EHMT2,CUX1,1
EHMT2,HIST1H1B,1
EHMT2,KLF6,1
EHMT2,LMO2,1
ELK3,CTBP1,1
ESRRG,DAXX,1
ESRRG,NRIP1,1
ESRRG,PNRC1,1
ESRRG,PPARGC1B,1
ETS1,CCND1,1
ETS1,CIITA,1
ETS1,DAXX,1
ETS1,ETV4,1
ETS1,GATA3,1
ETS1,ITGA4,1
ETS1,ITGA5,1
ETS1,KDR,1
ETS1,MEIS1,1
ETS1,MME,1
ETS1,MMP2,1
ETS1,NR3C1,1
ETS1,NRP1,1
ETS1,RUNX1,1
ETS1,SP100,1
ETS1,SPP1,1
ETS1,SRC,1
ETS1,TCN2,1
ETS1,TDP2,1
ETS1,TLR4,1
ETV4,FLI1,1
ETV4,SPP1,1
EWSR1,ACTL6A,1
EWSR1,FLI1,1
EWSR1,HMGA1,1
EWSR1,KHDRBS2,1
EWSR1,POLR2G,1
EWSR1,POU5F1,1
EWSR1,SALL2,1
EWSR1,SF1,1
EWSR1,TRIM37,1
EWSR1,WWP1,1
EWSR1,ZNF165,1
EZH2,ATRX,1
EZH2,DNMT1,1
EZH2,DNMT3A,1
EZH2,DNMT3B,1
FLI1,CCND1,1
FLI1,COL1A1,1
FLI1,EWSR1,1
FLI1,MMP2,1
FLI1,POLR2G,1
FLI1,SF1,1
FLI1,TDP2,1
FLI1,TNC,1
FOXD3,ANKRD28,1
FOXD3,BHLHB9,1
FOXD3,CCDC81,1
FOXD3,CLCN3,1
FOXD3,COL4A1,1
FOXD3,CTNNB1,1
FOXD3,EIF2C4,1
FOXD3,ERRFI1,1
FOXD3,FAM208A,1
FOXD3,FOXN3,1
FOXD3,GPM6B,1
FOXD3,HAND2,1
FOXD3,MEIS1,1
FOXD3,MXI1,1
FOXD3,NEDD4,1
FOXD3,NFIB,1
FOXD3,NREP,1
FOXD3,OTX2,1
FOXD3,POU5F1,1
FOXD3,RPE,1
FOXD3,RSPO3,1
FOXD3,RXRG,1
FOXD3,SATB1,1
FOXD3,SCG3,1
FOXD3,SEMA6A,1
FOXD3,TBX3,1
FOXD3,TCF4,1
FOXD3,TTN,1
FOXD3,YTHDF3,1
FOXD3,ZEB2,1
FOXD3,ZFHX3,1
FOXD3,ZNF521,1
FOXH1,SMAD2,1
FOXJ2,ANKRD1,1
FOXJ2,APLNR,1
FOXJ2,ATRNL1,1
FOXJ2,CALCOCO1,1
FOXJ2,CITED2,1
FOXJ2,CLDN10,1
FOXJ2,CNBP,1
FOXJ2,CTNNB1,1
FOXJ2,DDAH1,1
FOXJ2,ENOPH1,1
FOXJ2,ESRRG,1
FOXJ2,ETV1,1
FOXJ2,FAM120AOS,1
FOXJ2,FLI1,1
FOXJ2,FOXP1,1
FOXJ2,GPM6B,1
FOXJ2,HELZ,1
FOXJ2,HESX1,1
FOXJ2,ITGB3BP,1
FOXJ2,KIAA1324L,1
FOXJ2,MAP4K3,1
FOXJ2,MAPKAPK3,1
FOXJ2,MXI1,1
FOXJ2,NFIA,1
FOXJ2,NUMB,1
FOXJ2,PCDH10,1
FOXJ2,PDCD4,1
FOXJ2,PITX2,1
FOXJ2,PLCE1,1
FOXJ2,PPP3CA,1
FOXJ2,PRDM1,1
FOXJ2,RORB,1
FOXJ2,RUNX1,1
FOXJ2,SALL3,1
FOXJ2,SATB1,1
FOXJ2,SEMA3A,1
FOXJ2,SEMA6D,1
FOXJ2,SLC39A8,1
FOXJ2,SUPT7L,1
FOXJ2,TCF4,1
FOXJ2,TRIM2,1
FOXJ2,TRIM27,1
FOXJ2,TRPS1,1
FOXJ2,VEZT,1
FOXJ2,WWP1,1
FOXJ2,ZEB2,1
FOXJ2,ZFHX3,1
FOXP1,CTBP1,1
FUBP1,TLE1,1
FUBP1,VIM,1
FUS,ILF3,1
FUS,POLR2A,1
FUS,SF1,1
FUS,SFPQ,1
FUS,SRSF10,1
FUS,SRSF2,1
FUS,YBX1,1
FXR1,PRSS23,1
GATA2,ALDH18A1,1
GATA2,ANKRD1,1
GATA2,ATG4C,1
GATA2,B4GALT4,1
GATA2,CCNG2,1
GATA2,CDK6,1
GATA2,CNKSR3,1
GATA2,CREB3L4,1
GATA2,DNMT3A,1
GATA2,ENO1,1
GATA2,ESRRG,1
GATA2,ETV1,1
GATA2,ETV3,1
GATA2,ISCA1,1
GATA2,LAMB1,1
GATA2,LRIG3,1
GATA2,NREP,1
GATA2,NUMB,1
GATA2,NXT2,1
GATA2,OIP5,1
GATA2,PLS1,1
GATA2,PSIP1,1
GATA2,PSMD9,1
GATA2,PTMA,1
GATA2,RABGAP1L,1
GATA2,RAI14,1
GATA2,RBBP4,1
GATA2,RBFOX2,1
GATA2,RIOK1,1
GATA2,SFPQ,1
GATA2,SH2B3,1
GATA2,SLC2A1,1
GATA2,SMAD5,1
GATA2,SOX2,1
GATA2,SPRY2,1
GATA2,ST3GAL6,1
GATA2,STAT3,1
GATA2,TGFBR3,1
GATA2,TP53,1
GATA2,TRIM35,1
GATA2,UCHL3,1
GATA2,ZFC3H1,1
GATA2,ZNF219,1
GATA3,ALDH18A1,1
GATA3,ANKRD1,1
GATA3,B4GALT4,1
GATA3,CCNG2,1
GATA3,CDK6,1
GATA3,CREB3L4,1
GATA3,DNMT3A,1
GATA3,ENO1,1
GATA3,ESRRG,1
GATA3,ETS1,1
GATA3,ETV1,1
GATA3,ETV3,1
GATA3,FER,1
GATA3,GATA2,1
GATA3,HOXB2,1
GATA3,LAMB1,1
GATA3,LMO2,1
GATA3,LRIG3,1
GATA3,NOP16,1
GATA3,NREP,1
GATA3,NXT2,1
GATA3,POU2F1,1
GATA3,PSIP1,1
GATA3,RAI14,1
GATA3,RIOK1,1
GATA3,SATB1,1
GATA3,SFPQ,1
GATA3,SH2B3,1
GATA3,SMAD5,1
GATA3,SOX2,1
GATA3,SPRED2,1
GATA3,SPRY2,1
GATA3,ST3GAL6,1
GATA3,STAT2,1
GATA3,TP53,1
GATA3,UCHL3,1
GATA3,ZFPM2,1
GATA3,ZNF219,1
GATA4,HAND2,1
GATA4,ZFPM2,1
GSC,SMAD2,1
HAND1,HAND2,1
HAND2,HAND1,1
HAND2,NPM1,1
HCFC1,PDCD2,1
HCFC1,PPARGC1B,1
HCFC1,PSIP1,1
HCFC1,SETD7,1
HDAC9,CTBP1,1
HIF1A,BHLHE40,1
HIF1A,CITED2,1
HIF1A,CTNNB1,1
HIF1A,ERRFI1,1
HIF1A,F3,1
HIF1A,HIF3A,1
HIF1A,HOOK1,1
HIF1A,KDR,1
HIF1A,PFKFB2,1
HIF1A,PLSCR4,1
HIF1A,TGFB1,1
HIF1A,TP53,1
HIF3A,EGLN1,1
HIF3A,VHL,1
HIST1H1B,EHMT2,1
HIST1H1B,SIRT1,1
HMGA1,EWSR1,1
HMGA1,IRF1,1
HMGA1,POU3F1,1
HMGA1,PRMT6,1
HMGA1,RARG,1
HNRNPD,CSDE1,1
HNRNPD,YBX1,1
HNRNPK,KHDRBS2,1
HNRNPK,MAPK10,1
HNRNPK,RBMX,1
HNRNPK,SRC,1
HNRNPK,SRSF3,1
HNRNPK,YBX1,1
HOXB2,OTX2,1
HOXB3,OTX2,1
HOXB4,MEIS1,1
HOXB6,HOXB7,1
HOXB7,HOXB6,1
HOXB7,NFKBIA,1
ID1,CASK,1
ID1,IFI16,1
ID1,TCF4,1
ID3,IFI16,1
ID3,TCF4,1
IFI16,AR,1
IFI16,ID1,1
IFI16,ID3,1
ILF3,FUS,1
ILF3,TRIP6,1
ILF3,XPO5,1
IRF1,ACTC1,1
IRF1,AFF1,1
IRF1,AR,1
IRF1,ASB9,1
IRF1,BCL11A,1
IRF1,BHLHB9,1
IRF1,COL3A1,1
IRF1,COL4A1,1
IRF1,COL4A6,1
IRF1,DUSP10,1
IRF1,E2F3,1
IRF1,ESRRG,1
IRF1,ETV4,1
IRF1,F3,1
IRF1,FAM46A,1
IRF1,FLRT2,1
IRF1,GRHL1,1
IRF1,HLX,1
IRF1,HMGA1,1
IRF1,HOXB6,1
IRF1,IFI16,1
IRF1,KIF13B,1
IRF1,LDB2,1
IRF1,LGR4,1
IRF1,MLLT6,1
IRF1,OTX2,1
IRF1,PCDH7,1
IRF1,PRKACB,1
IRF1,RHOBTB3,1
IRF1,RORB,1
IRF1,SMAD6,1
IRF1,SMARCD3,1
IRF1,SP110,1
IRF1,SPPL2A,1
IRF1,SPRED2,1
IRF1,STK3,1
IRF1,TCF4,1
IRF1,TDRD7,1
IRF1,TLE3,1
IRF1,TRIAP1,1
IRF1,ZCCHC24,1
IRF1,ZFHX3,1
ISL1,LHX1,1
ISL1,LMO2,1
JMJD1C,AR,1
JUND,ANKRD28,1
JUND,ANXA3,1
JUND,APBB2,1
JUND,ASB9,1
JUND,BHLHE40,1
JUND,C20ORF112,1
JUND,CAPN2,1
JUND,COL5A1,1
JUND,CRABP2,1
JUND,DUSP4,1
JUND,EEF1A1,1
JUND,ELL2,1
JUND,EWSR1,1
JUND,FAM46A,1
JUND,FLI1,1
JUND,GATA4,1
JUND,GPR108,1
JUND,GRPR,1
JUND,HELZ,1
JUND,ITGA5,1
JUND,KAT7,1
JUND,KLF5,1
JUND,MAFG,1
JUND,MALT1,1
JUND,MAPK10,1
JUND,NR0B1,1
JUND,NUAK1,1
JUND,OSBPL10,1
JUND,PAWR,1
JUND,PCDH10,1
JUND,PCDH17,1
JUND,PIM2,1
JUND,POLR2H,1
JUND,PPP1R9A,1
JUND,RABGAP1L,1
JUND,RARG,1
JUND,RPP40,1
JUND,SAMD3,1
JUND,SEMA5A,1
JUND,SMG6,1
JUND,SOS2,1
JUND,STK3,1
JUND,STX17,1
JUND,TCOF1,1
JUND,TPD52L2,1
JUND,TRIB1,1
JUND,TRIM33,1
JUND,TUBA4A,1
JUND,ZDHHC2,1
KAT6A,RUNX1,1
KAT7,AR,1
KAT7,CALCOCO2,1
KAT7,MCM2,1
KAT7,POLB,1
KAT7,VIM,1
KAT7,ZNF165,1
KHDRBS2,EWSR1,1
KHDRBS2,HNRNPK,1
KHDRBS2,RBMX,1
KHSRP,EXOSC3,1
KHSRP,PARN,1
KLF6,EHMT2,1
KLF6,TP53,1
LEF1,ALYREF,1
LEF1,CTBP1,1
LEF1,NCAM1,1
LEF1,PITX2,1
LEF1,RUVBL1,1
LEF1,SMAD2,1
LEF1,SOX17,1
LEF1,SPP1,1
LEF1,TCF7L1,1
LEF1,TLE1,1
LEF1,UBTF,1
LEF1,VIM,1
LHX1,ISL1,1
LMO2,BCAS2,1
LMO2,BCL11A,1
LMO2,BEND3,1
LMO2,BEX2,1
LMO2,CCDC141,1
LMO2,CCDC82,1
LMO2,CCNG2,1
LMO2,CDK6,1
LMO2,CHD9,1
LMO2,CLU,1
LMO2,CYP26A1,1
LMO2,DNMT3A,1
LMO2,EHMT2,1
LMO2,ELMO1,1
LMO2,EPHA2,1
LMO2,EPHA4,1
LMO2,GATA2,1
LMO2,GATA3,1
LMO2,ISL1,1
LMO2,LIFR,1
LMO2,LRAT,1
LMO2,LTA4H,1
LMO2,MAML3,1
LMO2,MAPRE2,1
LMO2,MED16,1
LMO2,MSANTD3-TMEFF1,1
LMO2,NEDD4,1
LMO2,NONO,1
LMO2,NRP2,1
LMO2,PDGFA,1
LMO2,PGR,1
LMO2,PLAGL2,1
LMO2,PRDM1,1
LMO2,RAB31,1
LMO2,RBBP8,1
LMO2,RBM47,1
LMO2,RUNX1,1
LMO2,SETBP1,1
LMO2,SH2B3,1
LMO2,SLC39A7,1
LMO2,SMAD2,1
LMO2,SMAD5,1
LMO2,SMAD6,1
LMO2,SOX3,1
LMO2,STK3,1
LMO2,TGFB1,1
LMO2,TNFRSF21,1
LMO2,TP53,1
LMO2,TRIM33,1
LMO2,ZCCHC24,1
LMO2,ZFP36L2,1
LMO3,ALS2CR8,1
LMO3,MBIP,1
LMO3,NHLH2,1
LZTS1,CDC25C,1
MAFG,VIM,1
MAML3,RBPJ,1
MCM2,CCNB2,1
MCM2,CDC6,1
MCM2,CDC7,1
MCM2,CDK6,1
MCM2,DBF4,1
MCM2,KAT7,1
MCM2,MCM10,1
MCM2,MCM3,1
MCM2,MCM4,1
MCM2,MCM5,1
MCM2,MCM6,1
MCM2,MCM7,1
MCM2,PLK1,1
MCM2,RPA2,1
MCM3,CDC6,1
MCM3,CDC7,1
MCM3,DBF4,1
MCM3,MCM10,1
MCM3,MCM2,1
MCM3,MCM4,1
MCM3,MCM5,1
MCM3,MCM6,1
MCM3,MCM7,1
MCM3,PLK1,1
MCM3,POLR2A,1
MCM3,SUPT16H,1
MCM4,CDC7,1
MCM4,DBF4,1
MCM4,MCM2,1
MCM4,MCM3,1
MCM4,MCM6,1
MCM4,MCM7,1
MCM4,SUPT16H,1
MCM5,CDC7,1
MCM5,DBF4,1
MCM5,MCM2,1
MCM5,MCM3,1
MCM5,MCM7,1
MCM5,NFKBIA,1
MCM5,RPA2,1
MCM6,CDC7,1
MCM6,DBF4,1
MCM6,MCM10,1
MCM6,MCM2,1
MCM6,MCM3,1
MCM6,MCM4,1
MCM6,MCM7,1
MCM6,MLLT3,1
MCM7,CDC6,1
MCM7,CDC7,1
MCM7,DBF4,1
MCM7,MBIP,1
MCM7,MCM10,1
MCM7,MCM2,1
MCM7,MCM3,1
MCM7,MCM4,1
MCM7,MCM5,1
MCM7,MCM6,1
MCM7,NFKBIA,1
MCM7,PLK1,1
MDM4,CHEK2,1
MECOM,CTBP1,1
MECOM,MAPK10,1
MED14,AR,1
MED14,NR3C1,1
MED14,STAT2,1
MEIS1,ASXL1,1
MEIS1,ATF6,1
MEIS1,C20ORF112,1
MEIS1,CA12,1
MEIS1,CALB1,1
MEIS1,CIRH1A,1
MEIS1,COPS3,1
MEIS1,CRHBP,1
MEIS1,CRIM1,1
MEIS1,CUX1,1
MEIS1,DACH1,1
MEIS1,DCAF5,1
MEIS1,ECI2,1
MEIS1,ERBB4,1
MEIS1,ESRP1,1
MEIS1,ETS1,1
MEIS1,FBN1,1
MEIS1,FBXO5,1
MEIS1,FLI1,1
MEIS1,FOXN3,1
MEIS1,FOXP1,1
MEIS1,FREM1,1
MEIS1,GSC,1
MEIS1,HAND1,1
MEIS1,HMGN2,1
MEIS1,HOMER1,1
MEIS1,HOXB4,1
MEIS1,IFRD2,1
MEIS1,ITGA5,1
MEIS1,LDOC1L,1
MEIS1,LIN28A,1
MEIS1,LMO3,1
MEIS1,MAPKAPK3,1
MEIS1,MEIS2,1
MEIS1,NHLH2,1
MEIS1,NRP2,1
MEIS1,PBX1,1
MEIS1,PCDH10,1
MEIS1,PIM2,1
MEIS1,PITX2,1
MEIS1,PLCB1,1
MEIS1,PLXNA2,1
MEIS1,PSMC3IP,1
MEIS1,RPE,1
MEIS1,SATB1,1
MEIS1,SH2B3,1
MEIS1,SIX6,1
MEIS1,SMARCC1,1
MEIS1,SMARCD1,1
MEIS1,SOX2,1
MEIS1,SOX4,1
MEIS1,STK3,1
MEIS1,STT3B,1
MEIS1,TCF4,1
MEIS1,TEAD4,1
MEIS1,TIAM1,1
MEIS1,UCHL3,1
MEIS1,UTP15,1
MEIS1,ZEB2,1
MEIS1,ZFHX3,1
MIF,APBB1,1
MIF,ARL4A,1
MIF,BCAR3,1
MIF,BMP2,1
MIF,CBFA2T2,1
MIF,CDK6,1
MIF,CEBPZ,1
MIF,E2F3,1
MIF,HECA,1
MIF,ID1,1
MIF,ITGA4,1
MIF,LIPG,1
MIF,OTUD6B,1
MIF,PHB2,1
MIF,PLCB4,1
MIF,POLR3G,1
MIF,PSMC3IP,1
MIF,RAVER2,1
MIF,RXRG,1
MIF,SALL2,1
MIF,SATB1,1
MIF,SDCCAG8,1
MIF,SEPP1,1
MIF,SSX2IP,1
MIF,TAOK3,1
MIF,TIMP3,1
MIF,UPF2,1
MITF,CTNNB1,1
MITF,LEF1,1
MITF,OTX2,1
MITF,PATZ1,1
MITF,TFE3,1
MLLT3,AFF1,1
MLLT3,EEF1A1,1
MLLT3,MCM6,1
MSX1,AES,1
MSX1,POU2F1,1
MSX1,TLE1,1
MSX1,TP53,1
MXI1,ABCA1,1
MXI1,ACTL6A,1
MXI1,AGL,1
MXI1,AGPAT5,1
MXI1,AK4,1
MXI1,AKAP1,1
MXI1,ALDOC,1
MXI1,ALG6,1
MXI1,AMN1,1
MXI1,ANKRD28,1
MXI1,APEX1,1
MXI1,ARID3A,1
MXI1,ARL4A,1
MXI1,ASXL1,1
MXI1,ATF6,1
MXI1,BEND3,1
MXI1,BHLHE40,1
MXI1,BNIP3,1
MXI1,BOD1,1
MXI1,BRWD1,1
MXI1,BUB1B,1
MXI1,C12ORF23,1
MXI1,C20ORF112,1
MXI1,CAD,1
MXI1,CAPN2,1
MXI1,CBR1,1
MXI1,CCND1,1
MXI1,CCNE2,1
MXI1,CDC7,1
MXI1,CDCA7,1
MXI1,CDK6,1
MXI1,CEP85L,1
MXI1,CHAF1A,1
MXI1,CHD9,1
MXI1,CIRH1A,1
MXI1,CITED2,1
MXI1,CLCN4,1
MXI1,COMMD10,1
MXI1,COMMD3,1
MXI1,COMMD3-BMI1,1
MXI1,COX10,1
MXI1,CPSF3,1
MXI1,CRABP2,1
MXI1,CSDE1,1
MXI1,CUX1,1
MXI1,DDX54,1
MXI1,DLC1,1
MXI1,DNA2,1
MXI1,DNAAF2,1
MXI1,DNAJB14,1
MXI1,DNAJC2,1
MXI1,DPH2,1
MXI1,E2F3,1
MXI1,EDEM3,1
MXI1,EEF1A1,1
MXI1,EHMT2,1
MXI1,EIF5A2,1
MXI1,ENC1,1
MXI1,ENO1,1
MXI1,ENOPH1,1
MXI1,ETV1,1
MXI1,ETV4,1
MXI1,EWSR1,1
MXI1,EZH2,1
MXI1,FARSB,1
MXI1,FOXH1,1
MXI1,FOXK1,1
MXI1,GALNT7,1
MXI1,GATA2,1
MXI1,GEMIN4,1
MXI1,GLRX,1
MXI1,GPR108,1
MXI1,GPR125,1
MXI1,GPSM2,1
MXI1,GTF3C4,1
MXI1,GYPB,1
MXI1,HEATR1,1
MXI1,HIAT1,1
MXI1,HIF1A,1
MXI1,HIF3A,1
MXI1,HMGA1,1
MXI1,HOXB3,1
MXI1,HOXB4,1
MXI1,HOXB7,1
MXI1,HPS5,1
MXI1,HRSP12,1
MXI1,IFRD2,1
MXI1,IFT81,1
MXI1,ILF3,1
MXI1,IMP4,1
MXI1,IPO4,1
MXI1,JUND,1
MXI1,KAT6A,1
MXI1,KHSRP,1
MXI1,KIAA1804,1
MXI1,KLHL28,1
MXI1,LAP3,1
MXI1,LCMT1,1
MXI1,LEF1,1
MXI1,LIMD1,1
MXI1,LRIG3,1
MXI1,LYAR,1
MXI1,MAP7,1
MXI1,MAPKAPK3,1
MXI1,MAPRE2,1
MXI1,MBTD1,1
MXI1,MCCC1,1
MXI1,MCM7,1
MXI1,MEF2D,1
MXI1,MIF,1
MXI1,MLF1IP,1
MXI1,MOB3B,1
MXI1,MPHOSPH6,1
MXI1,MXD4,1
MXI1,MYBBP1A,1
MXI1,NAA15,1
MXI1,NAA25,1
